药品名称,厂家,start_date,减少数量,增加数量,期初金额(进价),期初金额占比,previous_增加数量,is_outlier,减少数量_adjusted
丁硼乳膏,宁波立华,2019-03-31,620.0,620.0,2214.0,1.0,400.0,0,620.0
丁硼乳膏,宁波立华,2019-04-30,600.0,1000.0,2460.0,1.0,620.0,0,600.0
丁硼乳膏,宁波立华,2019-05-31,620.0,400.0,2214.0,1.0,1000.0,0,620.0
丁硼乳膏,宁波立华,2019-06-30,400.0,600.0,4674.0,1.0,400.0,0,400.0
丁硼乳膏,宁波立华,2019-07-31,820.0,400.0,2460.0,1.0,600.0,0,820.0
丁硼乳膏,宁波立华,2019-08-31,580.0,600.0,2460.0,1.0,400.0,0,580.0
丁硼乳膏,宁波立华,2019-09-30,830.0,800.0,4551.0,1.0,600.0,1,827.0
丁硼乳膏,宁波立华,2019-10-31,420.0,400.0,1845.0,1.0,800.0,0,420.0
丁硼乳膏,宁波立华,2019-11-30,400.0,200.0,1845.0,1.0,400.0,0,400.0
丁硼乳膏,宁波立华,2019-12-31,730.0,580.0,4674.0,1.0,200.0,0,730.0
丁硼乳膏,宁波立华,2020-01-31,600.0,800.0,2460.0,1.0,580.0,0,600.0
丁硼乳膏,宁波立华,2020-02-29,20.0,200.0,4674.0,1.0,800.0,1,134.0
丁硼乳膏,宁波立华,2020-03-31,200.0,200.0,4551.0,1.0,200.0,0,200.0
丁硼乳膏,宁波立华,2020-04-30,370.0,0.0,1845.0,1.0,200.0,0,370.0
丁硼乳膏,宁波立华,2020-05-31,400.0,600.0,2460.0,1.0,0.0,0,400.0
丁硼乳膏,宁波立华,2020-06-30,401.0,800.0,4797.0,1.0,600.0,0,401.0
丁硼乳膏,宁波立华,2020-07-31,584.0,184.0,2140.2,1.0,800.0,0,584.0
丁硼乳膏,宁波立华,2020-08-31,640.0,665.0,2767.5,1.0,184.0,1,623.1999999999999
丁硼乳膏,宁波立华,2020-09-30,492.0,847.0,4674.0,1.0,665.0,0,492.0
丁硼乳膏,宁波立华,2020-10-31,580.0,800.0,7380.0,1.0,847.0,0,580.0
丁硼乳膏,宁波立华,2020-11-30,610.0,400.0,7011.0,1.0,800.0,0,610.0
丁硼乳膏,宁波立华,2020-12-31,610.0,400.0,4920.0,1.0,400.0,0,610.0
丁硼乳膏,宁波立华,2021-01-31,440.0,1200.0,1722.0,1.0,400.0,1,455.6
丁硼乳膏,宁波立华,2021-02-28,550.0,600.0,12177.0,1.0,1200.0,0,550.0
丁硼乳膏,宁波立华,2021-03-31,390.0,0.0,9225.0,1.0,600.0,1,405.0
丁硼乳膏,宁波立华,2021-04-30,420.0,200.0,7134.0,1.0,0.0,0,420.0
丁硼乳膏,宁波立华,2021-05-31,380.0,200.0,2460.0,1.0,200.0,1,383.0
丁硼乳膏,宁波立华,2021-06-30,410.0,400.0,2460.0,1.0,200.0,0,410.0
丁硼乳膏,宁波立华,2021-07-31,400.0,600.0,4797.0,1.0,400.0,0,400.0
丁硼乳膏,宁波立华,2021-08-31,630.0,600.0,1968.0,1.0,600.0,1,606.0
丁硼乳膏,宁波立华,2021-09-30,610.0,800.0,6765.0,1.0,600.0,0,610.0
丁硼乳膏,宁波立华,2021-10-31,240.0,200.0,1599.0,1.0,800.0,1,282.0
丁硼乳膏,宁波立华,2021-11-30,650.0,930.0,2460.0,1.0,200.0,1,644.0
丁硼乳膏,宁波立华,2021-12-31,430.0,0.0,4674.0,1.0,930.0,0,430.0
丁硼乳膏,宁波立华,2022-01-31,410.0,400.0,1845.0,1.0,0.0,0,410.0
丁硼乳膏,宁波立华,2022-02-28,420.0,600.0,6519.0,1.0,400.0,0,420.0
丁硼乳膏,宁波立华,2022-03-31,400.0,400.0,6519.0,1.0,600.0,0,400.0
丁硼乳膏,宁波立华,2022-04-30,230.0,0.0,3813.0,1.0,400.0,1,233.0
丁硼乳膏,宁波立华,2022-05-31,350.0,800.0,6888.0,1.0,0.0,0,350.0
丁硼乳膏,宁波立华,2022-06-30,410.0,400.0,6642.0,1.0,800.0,0,410.0
丁硼乳膏,宁波立华,2022-07-31,630.0,400.0,3813.0,1.0,400.0,1,566.9999999999999
丁硼乳膏,宁波立华,2022-08-31,510.0,600.0,2460.0,1.0,400.0,0,510.0
丁硼乳膏,宁波立华,2022-09-30,460.0,400.0,6642.0,1.0,600.0,0,460.0
丁硼乳膏,宁波立华,2022-10-31,270.0,400.0,5781.0,1.0,400.0,0,270.0
丁硼乳膏,宁波立华,2022-11-30,290.0,400.0,7380.0,1.0,400.0,0,290.0
丁硼乳膏,宁波立华,2022-12-31,240.0,0.0,4674.0,1.0,400.0,1,249.0
丁硼乳膏,宁波立华,2023-01-31,200.0,400.0,6642.0,1.0,0.0,1,212.0
丁硼乳膏,宁波立华,2023-02-28,450.0,200.0,4182.0,1.0,400.0,0,450.0
丁硼乳膏,宁波立华,2023-03-31,300.0,456.0,3025.8,1.0,200.0,0,300.0
丁硼乳膏,宁波立华,2023-04-30,400.0,400.0,3025.8,1.0,456.0,0,400.0
丁硼乳膏,宁波立华,2023-05-31,446.0,397.0,2460.0,1.0,400.0,0,446.0
丁硼乳膏,宁波立华,2023-06-30,397.0,325.0,0.0,1.0,397.0,0,397.0
丁硼乳膏,宁波立华,2023-07-31,640.0,600.0,3505.5,1.0,325.0,1,582.9999999999999
丁硼乳膏,宁波立华,2023-08-31,400.0,200.0,3505.5,1.0,600.0,0,400.0
丁硼乳膏,宁波立华,2023-09-30,410.0,800.0,3505.5,1.0,200.0,0,410.0
丁硼乳膏,宁波立华,2023-10-31,501.0,376.0,3689.0,1.0,800.0,0,501.0
丁硼乳膏,宁波立华,2023-11-30,1161.0,1211.0,1159.4,1.0,376.0,1,1004.6999999999996
丁硼乳膏,宁波立华,2023-12-31,450.0,200.0,3899.8,1.0,1211.0,0,450.0
丁硼乳膏,宁波立华,2024-01-31,400.0,800.0,7905.0,1.0,200.0,0,400.0
丁硼乳膏,宁波立华,2024-02-29,400.0,0.0,3689.0,1.0,800.0,0,400.0
丁硼乳膏,宁波立华,2024-03-31,400.0,600.0,2635.0,1.0,0.0,0,400.0
丁硼乳膏,宁波立华,2024-04-30,550.0,600.0,4216.0,1.0,600.0,0,550.0
丁硼乳膏,宁波立华,2024-05-31,400.0,320.0,1264.8,1.0,600.0,0,400.0
丁硼乳膏,宁波立华,2024-06-30,320.0,200.0,3162.0,1.0,320.0,1,344.0
丁硼乳膏,宁波立华,2024-07-31,600.0,500.0,1054.0,1.0,200.0,1,585.0
丁硼乳膏,宁波立华,2024-08-31,260.0,200.0,2108.0,1.0,500.0,1,278.0
丁苯酞氯化钠注射液,石药恩必普,2018-01-31,36.0,42.0,0.0,1.0,,0,36.0
丁苯酞氯化钠注射液,石药恩必普,2018-02-28,68.0,82.0,8740.76,1.0,42.0,1,66.4
丁苯酞氯化钠注射液,石药恩必普,2018-03-31,14.0,14.0,4370.38,1.0,82.0,1,16.2
丁苯酞氯化钠注射液,石药恩必普,2018-04-30,28.0,28.0,4370.38,1.0,14.0,0,28.0
丁苯酞氯化钠注射液,石药恩必普,2018-05-31,42.0,28.0,0.0,1.0,28.0,0,42.0
丁苯酞氯化钠注射液,石药恩必普,2018-06-30,42.0,42.0,0.0,1.0,28.0,0,42.0
丁苯酞氯化钠注射液,石药恩必普,2018-07-31,56.0,56.0,0.0,1.0,42.0,0,56.0
丁苯酞氯化钠注射液,石药恩必普,2018-08-31,10.0,10.0,0.0,1.0,56.0,1,11.2
丁苯酞氯化钠注射液,石药恩必普,2018-09-30,14.0,28.0,4370.38,1.0,10.0,0,14.0
丁苯酞氯化钠注射液,石药恩必普,2018-10-31,66.0,52.0,4370.38,1.0,28.0,1,62.99999999999999
丁苯酞氯化钠注射液,石药恩必普,2018-11-30,24.0,24.0,0.0,1.0,52.0,0,24.0
丁苯酞氯化钠注射液,石药恩必普,2018-12-31,58.0,58.0,3121.7,1.0,24.0,0,58.0
丁苯酞氯化钠注射液,石药恩必普,2019-01-31,24.0,6.0,8740.76,1.0,58.0,0,24.0
丁苯酞氯化钠注射液,石药恩必普,2019-02-28,40.0,66.0,3746.04,1.0,6.0,0,40.0
丁苯酞氯化钠注射液,石药恩必普,2019-03-31,30.0,20.0,8116.42,1.0,66.0,0,30.0
丁苯酞氯化钠注射液,石药恩必普,2019-04-30,114.0,122.0,10613.78,1.0,20.0,1,99.59999999999997
丁苯酞氯化钠注射液,石药恩必普,2019-05-31,94.0,84.0,8116.42,1.0,122.0,0,94.0
丁苯酞氯化钠注射液,石药恩必普,2019-06-30,10.0,0.0,7492.08,1.0,84.0,1,14.200000000000001
丁苯酞氯化钠注射液,石药恩必普,2019-07-31,106.0,120.0,0.0,1.0,0.0,0,106.0
丁苯酞氯化钠注射液,石药恩必普,2019-08-31,48.0,54.0,7492.08,1.0,120.0,0,48.0
丁苯酞氯化钠注射液,石药恩必普,2019-09-30,60.0,58.0,9989.44,1.0,54.0,0,60.0
丁苯酞氯化钠注射液,石药恩必普,2019-10-31,24.0,24.0,9989.44,1.0,58.0,0,24.0
丁苯酞氯化钠注射液,石药恩必普,2019-11-30,0.0,0.0,9989.44,1.0,24.0,1,3.0000000000000004
丁苯酞氯化钠注射液,石药恩必普,2019-12-31,48.0,52.0,0.0,1.0,0.0,0,48.0
丁苯酞氯化钠注射液,石药恩必普,2020-01-31,34.0,50.0,7492.08,1.0,52.0,0,34.0
丁苯酞氯化钠注射液,石药恩必普,2020-02-29,0.0,0.0,7492.08,1.0,50.0,0,0.0
丁苯酞氯化钠注射液,石药恩必普,2020-03-31,0.0,0.0,8116.42,1.0,0.0,0,0.0
丁苯酞氯化钠注射液,石药恩必普,2020-04-30,44.0,24.0,4994.72,1.0,0.0,0,44.0
丁苯酞氯化钠注射液,石药恩必普,2020-05-31,32.0,42.0,4994.72,1.0,24.0,0,32.0
丁苯酞氯化钠注射液,石药恩必普,2020-06-30,17.0,26.0,624.34,1.0,42.0,0,17.0
丁苯酞氯化钠注射液,石药恩必普,2020-07-31,52.0,48.0,1873.02,1.0,26.0,1,49.599999999999994
丁苯酞氯化钠注射液,石药恩必普,2020-08-31,34.0,34.0,1873.02,1.0,48.0,0,34.0
丁苯酞氯化钠注射液,石药恩必普,2020-09-30,16.0,100.0,12486.8,1.0,34.0,0,16.0
丁苯酞氯化钠注射液,石药恩必普,2020-10-31,84.0,0.0,12486.8,1.0,100.0,1,74.39999999999998
丁苯酞氯化钠注射液,石药恩必普,2020-11-30,34.0,50.0,6867.74,1.0,0.0,0,34.0
丁苯酞氯化钠注射液,石药恩必普,2020-12-31,62.0,62.0,2497.36,1.0,50.0,0,62.0
丁苯酞氯化钠注射液,石药恩必普,2021-01-31,0.0,0.0,6867.74,1.0,62.0,1,4.800000000000001
丁苯酞氯化钠注射液,石药恩必普,2021-02-28,0.0,100.0,38084.74,1.0,0.0,0,0.0
丁苯酞氯化钠注射液,石药恩必普,2021-03-31,171.0,122.0,10147.0,1.0,100.0,1,144.89999999999995
丁苯酞氯化钠注射液,石药恩必普,2021-04-30,28.0,0.0,6255.0,1.0,122.0,0,28.0
丁苯酞氯化钠注射液,石药恩必普,2021-05-31,425.0,620.0,2780.0,1.0,0.0,1,348.79999999999984
丁苯酞氯化钠注射液,石药恩必普,2021-06-30,680.0,440.0,0.0,1.0,620.0,1,603.4999999999998
丁苯酞氯化钠注射液,石药恩必普,2021-07-31,510.0,700.0,50040.0,1.0,440.0,0,510.0
丁苯酞氯化钠注射液,石药恩必普,2021-08-31,670.0,600.0,4170.0,1.0,700.0,0,670.0
丁苯酞氯化钠注射液,石药恩必普,2021-09-30,850.0,1000.0,26410.0,1.0,600.0,1,798.9999999999999
丁苯酞氯化钠注射液,石药恩必普,2021-10-31,330.0,240.0,33360.0,1.0,1000.0,0,330.0
丁苯酞氯化钠注射液,石药恩必普,2021-11-30,1150.0,1200.0,16680.0,1.0,240.0,1,1059.9999999999998
丁苯酞氯化钠注射液,石药恩必普,2021-12-31,1200.0,1400.0,55600.0,1.0,1200.0,1,1185.0
丁苯酞氯化钠注射液,石药恩必普,2022-01-31,1330.0,1500.0,113980.0,1.0,1400.0,1,1291.0
丁苯酞氯化钠注射液,石药恩必普,2022-02-28,1370.0,1240.0,47260.0,1.0,1500.0,1,1358.0
丁苯酞氯化钠注射液,石药恩必普,2022-03-31,1250.0,1200.0,68110.0,1.0,1240.0,0,1250.0
丁苯酞氯化钠注射液,石药恩必普,2022-04-30,1390.0,1320.0,72280.0,1.0,1200.0,1,1384.0
丁苯酞氯化钠注射液,石药恩必普,2022-05-31,1770.0,1880.0,82010.0,1.0,1320.0,1,1655.9999999999998
丁苯酞氯化钠注射液,石药恩必普,2022-06-30,1830.0,2000.0,66720.0,1.0,1880.0,1,1812.0
丁苯酞氯化钠注射液,石药恩必普,2022-07-31,1640.0,1600.0,77840.0,1.0,2000.0,0,1640.0
丁苯酞氯化钠注射液,石药恩必普,2022-08-31,2160.0,2000.0,55600.0,1.0,1600.0,1,2061.0
丁苯酞氯化钠注射液,石药恩必普,2022-09-30,1160.0,1600.0,111200.0,1.0,2000.0,1,1187.0
丁苯酞氯化钠注射液,石药恩必普,2022-10-31,1280.0,1000.0,83400.0,1.0,1600.0,0,1280.0
丁苯酞氯化钠注射液,石药恩必普,2022-11-30,1120.0,1240.0,83400.0,1.0,1000.0,1,1132.0
丁苯酞氯化钠注射液,石药恩必普,2022-12-31,1080.0,1600.0,161240.0,1.0,1240.0,1,1092.0
丁苯酞氯化钠注射液,石药恩必普,2023-01-31,1360.0,800.0,61160.0,1.0,1600.0,0,1360.0
丁苯酞氯化钠注射液,石药恩必普,2023-02-28,1513.0,1913.0,105640.0,1.0,800.0,0,1513.0
丁苯酞氯化钠注射液,石药恩必普,2023-03-31,3273.0,3033.0,98078.4,1.0,1913.0,1,2744.9999999999986
丁苯酞氯化钠注射液,石药恩必普,2023-04-30,1640.0,2000.0,112089.6,1.0,3033.0,0,1640.0
丁苯酞氯化钠注射液,石药恩必普,2023-05-31,1480.0,1680.0,116760.0,1.0,2000.0,0,1480.0
丁苯酞氯化钠注射液,石药恩必普,2023-06-30,1520.0,800.0,70056.0,1.0,1680.0,0,1520.0
丁苯酞氯化钠注射液,石药恩必普,2023-07-31,3040.0,3320.0,79396.8,1.0,800.0,0,3040.0
丁苯酞氯化钠注射液,石药恩必普,2023-08-31,1680.0,1320.0,60715.2,1.0,3320.0,0,1680.0
丁苯酞氯化钠注射液,石药恩必普,2023-09-30,1700.0,1860.0,32692.8,1.0,1320.0,0,1700.0
丁苯酞氯化钠注射液,石药恩必普,2023-10-31,1440.0,1000.0,32692.8,1.0,1860.0,1,1452.0
丁苯酞氯化钠注射液,石药恩必普,2023-11-30,1440.0,1600.0,32692.8,1.0,1000.0,0,1440.0
丁苯酞氯化钠注射液,石药恩必普,2023-12-31,1480.0,1600.0,42033.6,1.0,1600.0,0,1480.0
丁苯酞氯化钠注射液,石药恩必普,2024-01-31,2520.0,2440.0,79396.8,1.0,1600.0,0,2520.0
丁苯酞氯化钠注射液,石药恩必普,2024-02-29,1400.0,1600.0,79396.8,1.0,2440.0,1,1412.0
丁苯酞氯化钠注射液,石药恩必普,2024-03-31,2360.0,2240.0,84067.2,1.0,1600.0,0,2360.0
丁苯酞氯化钠注射液,石药恩必普,2024-04-30,2360.0,2120.0,65385.6,1.0,2240.0,0,2360.0
丁苯酞氯化钠注射液,石药恩必普,2024-05-31,1680.0,1760.0,46704.0,1.0,2120.0,0,1680.0
丁苯酞氯化钠注射液,石药恩必普,2024-06-30,1920.0,2120.0,60715.2,1.0,1760.0,0,1920.0
丁苯酞氯化钠注射液,石药恩必普,2024-07-31,2640.0,3000.0,84067.2,1.0,2120.0,1,2604.0
丁苯酞氯化钠注射液,石药恩必普,2024-08-31,2160.0,2240.0,84067.2,1.0,3000.0,0,2160.0
丁苯酞软胶囊,石药恩必普,2018-01-31,1786.0,1546.0,178195.2,1.0,,0,1786.0
丁苯酞软胶囊,石药恩必普,2018-02-28,600.0,0.0,66823.2,1.0,1546.0,1,659.3
丁苯酞软胶囊,石药恩必普,2018-03-31,600.0,720.0,66823.2,1.0,0.0,0,600.0
丁苯酞软胶囊,石药恩必普,2018-04-30,840.0,600.0,44548.8,1.0,720.0,0,840.0
丁苯酞软胶囊,石药恩必普,2018-05-31,480.0,360.0,66823.2,1.0,600.0,1,504.0
丁苯酞软胶囊,石药恩必普,2018-06-30,528.0,840.0,57913.44,1.0,360.0,0,528.0
丁苯酞软胶囊,石药恩必普,2018-07-31,876.0,960.0,28956.72,1.0,840.0,0,876.0
丁苯酞软胶囊,石药恩必普,2018-08-31,540.0,240.0,40093.92,1.0,960.0,0,540.0
丁苯酞软胶囊,石药恩必普,2018-09-30,816.0,1200.0,44548.8,1.0,240.0,0,816.0
丁苯酞软胶囊,石药恩必普,2018-10-31,840.0,600.0,89097.6,1.0,1200.0,0,840.0
丁苯酞软胶囊,石药恩必普,2018-11-30,480.0,600.0,22274.4,1.0,600.0,0,480.0
丁苯酞软胶囊,石药恩必普,2018-12-31,840.0,960.0,44548.8,1.0,600.0,0,840.0
丁苯酞软胶囊,石药恩必普,2019-01-31,1080.0,1200.0,200469.6,1.0,960.0,1,1018.7999999999998
丁苯酞软胶囊,石药恩必普,2019-02-28,360.0,0.0,89097.6,1.0,1200.0,1,396.0
丁苯酞软胶囊,石药恩必普,2019-03-31,600.0,720.0,89097.6,1.0,0.0,0,600.0
丁苯酞软胶囊,石药恩必普,2019-04-30,1080.0,960.0,89097.6,1.0,720.0,0,1080.0
丁苯酞软胶囊,石药恩必普,2019-05-31,720.0,840.0,22274.4,1.0,960.0,0,720.0
丁苯酞软胶囊,石药恩必普,2019-06-30,720.0,720.0,44548.8,1.0,840.0,0,720.0
丁苯酞软胶囊,石药恩必普,2019-07-31,1080.0,1200.0,22274.4,1.0,720.0,0,1080.0
丁苯酞软胶囊,石药恩必普,2019-08-31,720.0,840.0,44548.8,1.0,1200.0,0,720.0
丁苯酞软胶囊,石药恩必普,2019-09-30,1080.0,1320.0,22274.4,1.0,840.0,0,1080.0
丁苯酞软胶囊,石药恩必普,2019-10-31,840.0,480.0,89097.6,1.0,1320.0,0,840.0
丁苯酞软胶囊,石药恩必普,2019-11-30,840.0,960.0,89097.6,1.0,480.0,0,840.0
丁苯酞软胶囊,石药恩必普,2019-12-31,1080.0,1200.0,89097.6,1.0,960.0,0,1080.0
丁苯酞软胶囊,石药恩必普,2020-01-31,960.0,960.0,89097.6,1.0,1200.0,0,960.0
丁苯酞软胶囊,石药恩必普,2020-02-29,240.0,0.0,66823.2,1.0,960.0,1,384.0
丁苯酞软胶囊,石药恩必普,2020-03-31,480.0,0.0,44548.8,1.0,0.0,0,480.0
丁苯酞软胶囊,石药恩必普,2020-04-30,720.0,960.0,89097.6,1.0,0.0,0,720.0
丁苯酞软胶囊,石药恩必普,2020-05-31,840.0,480.0,66823.2,1.0,960.0,0,840.0
丁苯酞软胶囊,石药恩必普,2020-06-30,844.0,1083.0,89097.6,1.0,480.0,0,844.0
丁苯酞软胶囊,石药恩必普,2020-07-31,720.0,960.0,89097.6,1.0,1083.0,0,720.0
丁苯酞软胶囊,石药恩必普,2020-08-31,1080.0,1200.0,111372.0,1.0,960.0,1,1009.1999999999998
丁苯酞软胶囊,石药恩必普,2020-09-30,960.0,1080.0,111372.0,1.0,1200.0,0,960.0
丁苯酞软胶囊,石药恩必普,2020-10-31,720.0,240.0,111372.0,1.0,1080.0,0,720.0
丁苯酞软胶囊,石药恩必普,2020-11-30,840.0,1080.0,66823.2,1.0,240.0,0,840.0
丁苯酞软胶囊,石药恩必普,2020-12-31,720.0,600.0,22274.4,1.0,1080.0,0,720.0
丁苯酞软胶囊,石药恩必普,2021-01-31,720.0,1080.0,44548.8,1.0,600.0,0,720.0
丁苯酞软胶囊,石药恩必普,2021-02-28,806.29,740.29,89097.6,1.0,1080.0,0,806.29
丁苯酞软胶囊,石药恩必普,2021-03-31,2028.0,1854.0,19353.6,1.0,740.29,1,1707.5999999999992
丁苯酞软胶囊,石药恩必普,2021-04-30,1440.0,1800.0,29030.4,1.0,1854.0,0,1440.0
丁苯酞软胶囊,石药恩必普,2021-05-31,1560.0,1320.0,48384.0,1.0,1800.0,0,1560.0
丁苯酞软胶囊,石药恩必普,2021-06-30,1632.0,1440.0,28062.72,1.0,1320.0,0,1632.0
丁苯酞软胶囊,石药恩必普,2021-07-31,1788.0,1680.0,53222.4,1.0,1440.0,0,1788.0
丁苯酞软胶囊,石药恩必普,2021-08-31,1530.0,1800.0,48384.0,1.0,1680.0,0,1530.0
丁苯酞软胶囊,石药恩必普,2021-09-30,1500.0,960.0,33868.8,1.0,1800.0,0,1500.0
丁苯酞软胶囊,石药恩必普,2021-10-31,1140.0,1560.0,14515.2,1.0,960.0,1,1230.0
丁苯酞软胶囊,石药恩必普,2021-11-30,1890.0,1920.0,31449.6,1.0,1560.0,1,1859.3999999999999
丁苯酞软胶囊,石药恩必普,2021-12-31,1770.0,1920.0,48384.0,1.0,1920.0,0,1770.0
丁苯酞软胶囊,石药恩必普,2022-01-31,2040.0,1920.0,53222.4,1.0,1920.0,1,1995.0
丁苯酞软胶囊,石药恩必普,2022-02-28,1800.0,1800.0,58060.8,1.0,1920.0,0,1800.0
丁苯酞软胶囊,石药恩必普,2022-03-31,1620.0,2520.0,91929.6,1.0,1800.0,0,1620.0
丁苯酞软胶囊,石药恩必普,2022-04-30,1620.0,1080.0,53222.4,1.0,2520.0,0,1620.0
丁苯酞软胶囊,石药恩必普,2022-05-31,1740.0,1800.0,106444.8,1.0,1080.0,0,1740.0
丁苯酞软胶囊,石药恩必普,2022-06-30,1980.0,2040.0,125798.4,1.0,1800.0,0,1980.0
丁苯酞软胶囊,石药恩必普,2022-07-31,1620.0,1080.0,87091.2,1.0,2040.0,0,1620.0
丁苯酞软胶囊,石药恩必普,2022-08-31,2280.0,2760.0,125798.4,1.0,1080.0,1,2190.0
丁苯酞软胶囊,石药恩必普,2022-09-30,2040.0,2160.0,106444.8,1.0,2760.0,0,2040.0
丁苯酞软胶囊,石药恩必普,2022-10-31,1680.0,1440.0,106444.8,1.0,2160.0,0,1680.0
丁苯酞软胶囊,石药恩必普,2022-11-30,1860.0,1800.0,106444.8,1.0,1440.0,0,1860.0
丁苯酞软胶囊,石药恩必普,2022-12-31,1620.0,1920.0,116121.6,1.0,1800.0,0,1620.0
丁苯酞软胶囊,石药恩必普,2023-01-31,1920.0,2400.0,58060.8,1.0,1920.0,0,1920.0
丁苯酞软胶囊,石药恩必普,2023-02-28,2400.0,1440.0,116121.6,1.0,2400.0,1,2364.0
丁苯酞软胶囊,石药恩必普,2023-03-31,2280.0,2880.0,87091.2,1.0,1440.0,0,2280.0
丁苯酞软胶囊,石药恩必普,2023-04-30,2550.0,2520.0,106444.8,1.0,2880.0,1,2505.0
丁苯酞软胶囊,石药恩必普,2023-05-31,2550.0,2640.0,154828.8,1.0,2520.0,0,2550.0
丁苯酞软胶囊,石药恩必普,2023-06-30,2220.0,1800.0,87091.2,1.0,2640.0,0,2220.0
丁苯酞软胶囊,石药恩必普,2023-07-31,2640.0,2400.0,58060.8,1.0,1800.0,1,2613.0
丁苯酞软胶囊,石药恩必普,2023-08-31,1800.0,1680.0,29030.4,1.0,2400.0,1,1926.0
丁苯酞软胶囊,石药恩必普,2023-09-30,1440.0,1680.0,77414.4,1.0,1680.0,1,1548.0
丁苯酞软胶囊,石药恩必普,2023-10-31,2280.0,2040.0,48384.0,1.0,1680.0,0,2280.0
丁苯酞软胶囊,石药恩必普,2023-11-30,1920.0,1920.0,29030.4,1.0,2040.0,0,1920.0
丁苯酞软胶囊,石药恩必普,2023-12-31,1560.0,1800.0,58060.8,1.0,1920.0,0,1560.0
丁苯酞软胶囊,石药恩必普,2024-01-31,2280.0,1680.0,87091.2,1.0,1800.0,0,2280.0
丁苯酞软胶囊,石药恩必普,2024-02-29,1080.0,1320.0,77414.4,1.0,1680.0,1,1188.0
丁苯酞软胶囊,石药恩必普,2024-03-31,1800.0,2160.0,48384.0,1.0,1320.0,0,1800.0
丁苯酞软胶囊,石药恩必普,2024-04-30,3000.0,3240.0,87091.2,1.0,2160.0,1,2783.9999999999995
丁苯酞软胶囊,石药恩必普,2024-05-31,1200.0,600.0,29030.4,1.0,3240.0,0,1200.0
丁苯酞软胶囊,石药恩必普,2024-06-30,2400.0,2760.0,67737.6,1.0,600.0,0,2400.0
丁苯酞软胶囊,石药恩必普,2024-07-31,2640.0,3000.0,87091.2,1.0,2760.0,0,2640.0
丁苯酞软胶囊,石药恩必普,2024-08-31,1920.0,2040.0,87091.2,1.0,3000.0,0,1920.0
丁酸氢化可的松乳膏,津太平洋,2020-10-31,140.0,0.0,1242.0,1.0,400.0,0,140.0
丁酸氢化可的松乳膏,津太平洋,2020-11-30,90.0,0.0,782.0,0.8901955582724437,0.0,1,92.5
丁酸氢化可的松乳膏,津太平洋,2020-12-31,110.0,200.0,368.0,1.0,0.0,0,110.0
丁酸氢化可的松乳膏,津太平洋,2021-01-31,130.0,0.0,828.0,1.0,200.0,0,130.0
丁酸氢化可的松乳膏,津太平洋,2021-02-28,110.0,200.0,1012.0,1.0,0.0,0,110.0
丁酸氢化可的松乳膏,津太平洋,2021-03-31,170.0,0.0,414.0,1.0,200.0,1,162.5
丁酸氢化可的松乳膏,津太平洋,2021-04-30,250.0,400.0,460.0,1.0,0.0,1,225.99999999999994
丁酸氢化可的松乳膏,津太平洋,2021-05-31,250.0,200.0,1104.0,1.0,400.0,0,250.0
丁酸氢化可的松乳膏,津太平洋,2021-06-30,210.0,200.0,920.0,1.0,200.0,0,210.0
丁酸氢化可的松乳膏,津太平洋,2021-07-31,220.0,200.0,782.0,1.0,200.0,0,220.0
丁酸氢化可的松乳膏,津太平洋,2021-08-31,320.0,400.0,644.0,1.0,200.0,1,298.99999999999994
丁酸氢化可的松乳膏,津太平洋,2021-09-30,320.0,200.0,920.0,1.0,400.0,0,320.0
丁酸氢化可的松乳膏,津太平洋,2021-10-31,120.0,200.0,230.0,1.0,200.0,1,147.0
丁酸氢化可的松乳膏,津太平洋,2021-11-30,230.0,200.0,920.0,1.0,200.0,0,230.0
丁酸氢化可的松乳膏,津太平洋,2021-12-31,280.0,400.0,1104.0,1.0,200.0,0,280.0
丁酸氢化可的松乳膏,津太平洋,2022-01-31,270.0,0.0,460.0,1.0,400.0,0,270.0
丁酸氢化可的松乳膏,津太平洋,2022-02-28,110.0,200.0,0.0,0.75,0.0,1,113.0
丁酸氢化可的松乳膏,津太平洋,2022-03-31,220.0,400.0,1702.0,1.0,200.0,0,220.0
丁酸氢化可的松乳膏,津太平洋,2022-04-30,150.0,0.0,1196.0,1.0,400.0,0,150.0
丁酸氢化可的松乳膏,津太平洋,2022-05-31,230.0,400.0,644.0,1.0,0.0,0,230.0
丁酸氢化可的松乳膏,津太平洋,2022-06-30,220.0,200.0,1472.0,1.0,400.0,0,220.0
丁酸氢化可的松乳膏,津太平洋,2022-07-31,180.0,0.0,782.0,1.0,200.0,0,180.0
丁酸氢化可的松乳膏,津太平洋,2022-08-31,170.0,200.0,0.0,0.8,0.0,0,170.0
丁酸氢化可的松乳膏,津太平洋,2022-09-30,170.0,210.0,920.0,1.0,200.0,0,170.0
丁酸氢化可的松乳膏,津太平洋,2022-10-31,160.0,200.0,322.0,1.0,210.0,0,160.0
丁酸氢化可的松乳膏,津太平洋,2022-11-30,160.0,200.0,1472.0,1.0,200.0,0,160.0
丁酸氢化可的松乳膏,津太平洋,2022-12-31,170.0,200.0,1610.0,1.0,200.0,0,170.0
丁酸氢化可的松乳膏,津太平洋,2023-01-31,140.0,0.0,920.0,1.0,200.0,1,146.0
