药品名称,厂家,增加数量,减少数量,期初金额(进价),start_date,end_date
注射用盐酸平阳霉素,吉敖东,0.0,0.0,22419.0,2018-01-01,2018-01-07
注射用异环磷酰胺,苏恒瑞医药,0.0,0.0,9400.0,2018-01-01,2018-01-07
卡铂注射液,齐鲁制药,0.0,0.0,6400.0,2018-01-01,2018-01-07
注射用阿糖胞苷,意大利辉瑞,0.0,0.0,27795.2,2018-01-01,2018-01-07
注射用阿糖胞苷,意大利辉瑞,0.0,-120.0,148742.4,2018-01-01,2018-01-07
卡培他滨片,苏正大天晴,0.0,0.0,0.0,2018-01-01,2018-01-07
氟尿嘧啶注射液,沪旭东海普,40.0,0.0,0.0,2018-01-01,2018-01-07
氟尿嘧啶注射液,津金耀,0.0,0.0,0.0,2018-01-01,2018-01-07
复方氟尿嘧啶口服溶液,郑州永和,0.0,0.0,0.0,2018-01-01,2018-01-07
注射用氟脲苷,浙江海正,0.0,0.0,0.0,2018-01-01,2018-01-07
注射用甲氨蝶呤,苏恒瑞医药,0.0,0.0,0.0,2018-01-01,2018-01-07
注射用甲氨蝶呤,苏恒瑞医药,0.0,0.0,0.0,2018-01-01,2018-01-07
甲氨蝶呤片,沪信谊总厂,0.0,0.0,0.0,2018-01-01,2018-01-07
卡莫氟片,齐鲁制药,0.0,0.0,0.0,2018-01-01,2018-01-07
替吉奥胶囊,日本大鹏,0.0,-3.0,19514.0,2018-01-01,2018-01-07
注射用磷酸氟达拉滨,"自费,广州拜耳",0.0,0.0,0.0,2018-01-01,2018-01-07
羟基脲片,鲁齐鲁兴华,0.0,0.0,0.0,2018-01-01,2018-01-07
去氧氟尿苷胶囊,江苏恒瑞,0.0,0.0,0.0,2018-01-01,2018-01-07
去氧氟尿苷胶囊,山东万杰,0.0,0.0,0.0,2018-01-01,2018-01-07
卡培他滨片,江苏恒瑞,0.0,-120.0,35272.8,2018-01-01,2018-01-07
替加氟片,齐鲁制药,0.0,0.0,1206.0,2018-01-01,2018-01-07
替加氟注射液,黑哈药生物,0.0,0.0,0.0,2018-01-01,2018-01-07
替加氟注射液,齐鲁制药,0.0,0.0,0.0,2018-01-01,2018-01-07
替吉奥胶囊,齐鲁,48.0,-48.0,0.0,2018-01-01,2018-01-07
替吉奥胶囊,齐鲁制药,0.0,-96.0,89488.8,2018-01-01,2018-01-07
注射用盐酸吉西他滨,礼来*,0.0,0.0,0.0,2018-01-01,2018-01-07
注射用盐酸吉西他滨,苏豪森1*,0.0,0.0,0.0,2018-01-01,2018-01-07
氟尿嘧啶植入剂,皖芜湖中人,0.0,-120.0,37356.0,2018-01-01,2018-01-07
丝裂霉素,日协和发酵,0.0,0.0,0.0,2018-01-01,2018-01-07
阿柔比星,扬州奥赛康,0.0,0.0,0.0,2018-01-01,2018-01-07
注射用盐酸阿柔比星,深圳万乐,0.0,0.0,0.0,2018-01-01,2018-01-07
注射用盐酸吡柔比星,深圳万乐,0.0,0.0,43563.0,2018-01-01,2018-01-07
注射用盐酸表柔比星,瀚晖制药,0.0,0.0,0.0,2018-01-01,2018-01-07
注射用盐酸表柔比星,北京协和,100.0,-100.0,24600.0,2018-01-01,2018-01-07
注射用盐酸表柔比星,无锡辉瑞,0.0,0.0,271853.4,2018-01-01,2018-01-07
注射用盐酸多柔比星,山西普德,0.0,-50.0,1159.0,2018-01-01,2018-01-07
注射用盐酸多柔比星,辉瑞公司,0.0,0.0,0.0,2018-01-01,2018-01-07
注射用盐酸多柔比星,瀚晖制药,0.0,0.0,0.0,2018-01-01,2018-01-07
盐酸多柔比星脂质体,美国,0.0,0.0,0.0,2018-01-01,2018-01-07
注射用盐酸平阳霉素,哈尔滨博莱,0.0,0.0,0.0,2018-01-01,2018-01-07
注射用盐酸柔红霉素,辉瑞公司,0.0,0.0,0.0,2018-01-01,2018-01-07
盐酸柔红霉素,深圳万乐,0.0,0.0,0.0,2018-01-01,2018-01-07
注射用盐酸柔红霉素,瀚晖制药,0.0,0.0,1400.0,2018-01-01,2018-01-07
注射用盐酸伊达比星,意大利辉瑞,0.0,0.0,400000.0,2018-01-01,2018-01-07
注射用盐酸伊达比星,意大利辉瑞,10.0,0.0,0.0,2018-01-01,2018-01-07
酒石酸长春瑞滨注射液,苏豪森1*,0.0,0.0,0.0,2018-01-01,2018-01-07
多西他赛注射液,"自费,苏恒瑞医药",0.0,0.0,0.0,2018-01-01,2018-01-07
多西他赛,"自费,齐鲁制药",0.0,0.0,0.0,2018-01-01,2018-01-07
多西他赛注射液,"自费,赛诺菲",0.0,0.0,0.0,2018-01-01,2018-01-07
高三尖杉酯碱注射液,杭州民生,20.0,0.0,0.0,2018-01-01,2018-01-07
注射用硫酸长春地辛,杭州民生,0.0,-50.0,9572.2,2018-01-01,2018-01-07
甲磺酸伊马替尼胶囊[格尼可],天晴,200.0,-200.0,43720.0,2018-01-01,2018-01-07
羟喜树碱,黑龙江迪龙,0.0,0.0,0.0,2018-01-01,2018-01-07
羟喜树碱,武汉李时珍,0.0,0.0,0.0,2018-01-01,2018-01-07
替尼泊苷注射液,"自费,百时美",0.0,0.0,0.0,2018-01-01,2018-01-07
注射用盐酸托泊替康,江苏奥赛康,0.0,0.0,0.0,2018-01-01,2018-01-07
注射用盐酸伊立替康,苏恒瑞医药,120.0,-40.0,41425.6,2018-01-01,2018-01-07
依托泊苷软胶囊,青岛海尔,0.0,0.0,3034.0,2018-01-01,2018-01-07
依托泊苷软胶囊,苏恒瑞医药,0.0,0.0,0.0,2018-01-01,2018-01-07
依托泊苷注射液,苏恒瑞医药,0.0,0.0,0.0,2018-01-01,2018-01-07
依托泊苷注射液,齐鲁制药,200.0,-200.0,1656.0,2018-01-01,2018-01-07
紫杉醇注射液,百时美施贵宝,0.0,0.0,0.0,2018-01-01,2018-01-07
紫杉醇,京华素制药,0.0,0.0,0.0,2018-01-01,2018-01-07
紫杉醇注射液,哈药生物,0.0,0.0,20016.0,2018-01-01,2018-01-07
阿那曲唑片,阿斯利康,0.0,0.0,30713.8,2018-01-01,2018-01-07
比卡鲁胺片,阿斯利康,0.0,-10.0,69992.4,2018-01-01,2018-01-07
氟他胺片,苏帝益,0.0,-100.0,26260.0,2018-01-01,2018-01-07
氟他胺片,加先灵葆雅,0.0,0.0,0.0,2018-01-01,2018-01-07
枸橼酸他莫昔芬片,扬子江药业,0.0,-100.0,2660.0,2018-01-01,2018-01-07
枸橼酸托瑞米芬片,芬兰奥立安,0.0,0.0,0.0,2018-01-01,2018-01-07
枸橼酸托瑞米芬片,浙福安天衡,0.0,-200.0,8588.0,2018-01-01,2018-01-07
来曲唑片,瑞士诺华,0.0,0.0,412.17,2018-01-01,2018-01-07
来曲唑片,苏恒瑞医药,0.0,-200.0,27986.4,2018-01-01,2018-01-07
依西美坦片,辉瑞,0.0,-10.0,33440.0,2018-01-01,2018-01-07
依西美坦片,齐鲁制药,0.0,0.0,2436.0,2018-01-01,2018-01-07
注射用氨磷汀,宁绿叶思科,100.0,-100.0,38500.0,2018-01-01,2018-01-07
注射用奥沙利铂,苏恒瑞医药,300.0,-120.0,39573.6,2018-01-01,2018-01-07
注射用奥沙利铂,杭州赛诺菲,0.0,0.0,7809.0,2018-01-01,2018-01-07
卡铂注射液,意大利,0.0,0.0,0.0,2018-01-01,2018-01-07
注射用卡铂,齐鲁制药,0.0,0.0,0.0,2018-01-01,2018-01-07
注射用奈达铂,南京先声东元,0.0,0.0,0.0,2018-01-01,2018-01-07
注射用顺铂,齐鲁制药,0.0,0.0,0.0,2018-01-01,2018-01-07
顺铂注射液,南京制药厂,0.0,0.0,0.0,2018-01-01,2018-01-07
注射用巴利昔单抗,"自费,瑞士诺华",0.0,0.0,0.0,2018-01-01,2018-01-07
利妥昔单抗注射液,罗氏,0.0,0.0,0.0,2018-01-01,2018-01-07
利妥昔单抗注射液,"自费,瑞士罗氏",0.0,0.0,0.0,2018-01-01,2018-01-07
注射用曲妥珠单抗,沪罗氏,30.0,-6.0,0.0,2018-01-01,2018-01-07
甘氨双唑钠,广州莱泰,0.0,0.0,0.0,2018-01-01,2018-01-07
注射用达卡巴嗪,南京制药厂,0.0,0.0,15314.0,2018-01-01,2018-01-07
吉非替尼片,阿斯利康,96.0,-58.0,0.0,2018-01-01,2018-01-07
甲磺酸伊马替尼,瑞士诺华,0.0,0.0,0.0,2018-01-01,2018-01-07
美司钠注射液,苏恒瑞医药,100.0,-200.0,3520.0,2018-01-01,2018-01-07
L-门冬酰胺酶,常州千红,0.0,0.0,0.0,2018-01-01,2018-01-07
注射用左旋门冬酰胺酶,日协和发酵,0.0,0.0,0.0,2018-01-01,2018-01-07
替莫唑胺胶囊,苏帝益,0.0,-40.0,100683.5,2018-01-01,2018-01-07
亚砷酸氯化钠,哈尔滨依达,0.0,0.0,0.0,2018-01-01,2018-01-07
米托葸醌,苏恒瑞医药,0.0,0.0,0.0,2018-01-01,2018-01-07
米托葸醌注射液,四川升和,0.0,0.0,0.0,2018-01-01,2018-01-07
昂丹司琼,常州兰陵,0.0,0.0,0.0,2018-01-01,2018-01-07
盐酸甲氧氯普胺注射液,国药容生,0.0,0.0,0.0,2018-01-01,2018-01-07
盐酸昂丹司琼氯化钠注射液,皖环球药业,0.0,0.0,0.0,2018-01-01,2018-01-07
甲磺酸托烷司琼注射液,京华素,0.0,0.0,0.0,2018-01-01,2018-01-07
格拉司琼,鲁淄博新达,0.0,0.0,0.0,2018-01-01,2018-01-07
格拉司琼,瑞士罗氏,0.0,0.0,0.0,2018-01-01,2018-01-07
盐酸雷莫司琼,安斯泰来,0.0,0.0,0.0,2018-01-01,2018-01-07
盐酸雷莫司琼,深清华源兴,0.0,0.0,0.0,2018-01-01,2018-01-07
恩氟烷,沪雅培,0.0,0.0,0.0,2018-01-01,2018-01-07
异氟烷,沪雅培,0.0,0.0,0.0,2018-01-01,2018-01-07
吸入用七氟烷,上海恒瑞,300.0,0.0,0.0,2018-01-01,2018-01-07
丙泊酚注射液,阿斯利康,0.0,0.0,0.0,2018-01-01,2018-01-07
丙泊酚乳状注射液,ASPEN,440.0,-200.0,72046.8,2018-01-01,2018-01-07
丙泊酚注射液,西安力邦,0.0,0.0,0.0,2018-01-01,2018-01-07
丙泊酚注射液,川国瑞,0.0,0.0,0.0,2018-01-01,2018-01-07
丙泊酚中/长链脂肪乳注射液,费森,0.0,-600.0,73062.0,2018-01-01,2018-01-07
羟丁酸钠,沪旭东海普,0.0,0.0,0.0,2018-01-01,2018-01-07
盐酸氯胺酮注射液,闽古田药业,0.0,0.0,912.0,2018-01-01,2018-01-07
咪达唑仑注射液,苏恩华,2000.0,-800.0,15444.0,2018-01-01,2018-01-07
依托咪酯注射液,苏恒瑞医药,0.0,0.0,0.0,2018-01-01,2018-01-07
盐酸丙美卡因滴眼液,爱尔康,0.0,0.0,746.0,2018-01-01,2018-01-07
盐酸利多卡因注射液,郑州卓峰,0.0,0.0,0.0,2018-01-01,2018-01-07
盐酸布比卡因注射液,沪禾丰,0.0,0.0,0.0,2018-01-01,2018-01-07
注射用盐酸丁卡因,成都天台山,0.0,0.0,0.0,2018-01-01,2018-01-07
注射用盐酸丁卡因,浙九旭药业,0.0,0.0,0.0,2018-01-01,2018-01-07
盐酸利多卡因注射液,沪复星朝晖,0.0,0.0,0.0,2018-01-01,2018-01-07
盐酸利多卡因注射液,沪朝晖,400.0,-80.0,5651.2,2018-01-01,2018-01-07
盐酸利多卡因注射液,沪旭东海普,0.0,0.0,0.0,2018-01-01,2018-01-07
盐酸利多卡因注射液,中国大冢,0.0,-120.0,208.8,2018-01-01,2018-01-07
利多卡因,无锡七药厂,0.0,0.0,0.0,2018-01-01,2018-01-07
盐酸罗哌卡因注射液,阿斯利康,0.0,0.0,0.0,2018-01-01,2018-01-07
丙泊酚乳状注射液,西安力邦,420.0,-420.0,71220.0,2018-01-01,2018-01-07
盐酸普鲁卡因,沪新亚药业,0.0,0.0,0.0,2018-01-01,2018-01-07
盐酸利多卡因注射液,鲁华鲁,1440.0,0.0,0.0,2018-01-01,2018-01-07
盐酸左布比卡因注射液,苏恒瑞,0.0,0.0,0.0,2018-01-01,2018-01-07
氯化琥珀胆碱注射液,沪旭东海普,0.0,0.0,0.0,2018-01-01,2018-01-07
注射用哌库溴铵,匈牙利吉瑞,0.0,0.0,0.0,2018-01-01,2018-01-07
注射用维库溴铵,辰欣药业,0.0,0.0,0.0,2018-01-01,2018-01-07
注射用维库溴铵,欧加农,0.0,0.0,0.0,2018-01-01,2018-01-07
注射用维库溴铵,浙江仙琚,0.0,0.0,0.0,2018-01-01,2018-01-07
盐酸右美托咪定注射液,扬子江药业,0.0,0.0,0.0,2018-01-01,2018-01-07
盐酸麻黄碱注射液,沈阳一药,0.0,0.0,1679.38,2018-01-01,2018-01-07
氨酚待因片[1],青海制药厂,0.0,-30.0,2730.0,2018-01-01,2018-01-07
芬太尼,美国ALZA,0.0,0.0,0.0,2018-01-01,2018-01-07
枸橼酸芬太尼注射液,鄂宜昌人福,0.0,-18.0,7411.94,2018-01-01,2018-01-07
枸橼酸芬太尼注射液,鄂宜昌人福,0.0,0.0,0.0,2018-01-01,2018-01-07
硫酸吗啡缓释片,萌帝,0.0,0.0,2445.5,2018-01-01,2018-01-07
硫酸吗啡缓释片,京萌帝,0.0,-22.0,9803.1,2018-01-01,2018-01-07
盐酸羟考酮注射液,萌帝,0.0,-64.0,77435.42,2018-01-01,2018-01-07
盐酸羟考酮缓释片,萌帝,0.0,-38.0,74575.38,2018-01-01,2018-01-07
盐酸吗啡片,青海制药厂,0.0,0.0,2692.16,2018-01-01,2018-01-07
盐酸吗啡注射液,沈阳一药,0.0,0.0,1721.75,2018-01-01,2018-01-07
盐酸布桂嗪,沈阳一药,0.0,0.0,0.0,2018-01-01,2018-01-07
盐酸布桂嗪片,天津力生,0.0,0.0,0.0,2018-01-01,2018-01-07
盐酸布桂嗪,津金耀氨基,0.0,0.0,0.0,2018-01-01,2018-01-07
盐酸曲马多注射液,申旭东海普,0.0,0.0,0.0,2018-01-01,2018-01-07
丁丙诺啡透皮贴剂,萌帝,0.0,0.0,200352.0,2018-01-01,2018-01-07
喷他佐辛注射液,华润双鹤,0.0,0.0,0.0,2018-01-01,2018-01-07
盐酸布桂嗪注射液,津金耀,0.0,-62.0,352.0,2018-01-01,2018-01-07
盐酸哌替啶注射液,鄂宜昌人福,0.0,-82.0,2622.6,2018-01-01,2018-01-07
盐酸哌替啶注射液,青海制药厂,0.0,-10.0,125.4,2018-01-01,2018-01-07
盐酸羟考酮缓释片,萌帝,0.0,0.0,0.0,2018-01-01,2018-01-07
盐酸羟考酮缓释片,萌帝,0.0,0.0,0.0,2018-01-01,2018-01-07
盐酸曲马多缓释片,京萌帝,800.0,-600.0,0.0,2018-01-01,2018-01-07
盐酸曲马多缓释片,鲁新华,0.0,0.0,0.0,2018-01-01,2018-01-07
盐酸曲马多注射液,沪禾丰,1000.0,-300.0,770.0,2018-01-01,2018-01-07
盐酸曲马多注射液,德格兰泰,0.0,0.0,0.0,2018-01-01,2018-01-07
拜耳_阿司匹林肠溶片,拜耳,4050.0,-2750.0,6824.4,2018-01-01,2018-01-07
阿司匹林肠溶片,沪信谊百路达,640.0,-320.0,151.2,2018-01-01,2018-01-07
阿司匹林肠溶片,信谊九福,0.0,0.0,0.0,2018-01-01,2018-01-07
注射用赖氨匹林,丰原涂山,0.0,0.0,0.0,2018-01-01,2018-01-07
安乃近,金陵药业,0.0,0.0,0.0,2018-01-01,2018-01-07
硫酸氨基葡萄糖胶囊,爱尔兰罗达,0.0,0.0,0.0,2018-01-01,2018-01-07
盐酸氨基葡萄糖胶囊,山西中远威,0.0,0.0,0.0,2018-01-01,2018-01-07
盐酸氨基葡萄糖胶囊,浙诚意,1280.0,0.0,4680.0,2018-01-01,2018-01-07
白芍总苷胶囊,宁波立华,800.0,-920.0,32874.4,2018-01-01,2018-01-07
贝诺酯片,成都地奥,0.0,0.0,0.0,2018-01-01,2018-01-07
布洛芬缓释胶囊,天津史克,0.0,-50.0,672.5,2018-01-01,2018-01-07
布洛芬混悬滴剂,珠海天大,600.0,-650.0,1950.0,2018-01-01,2018-01-07
复方氨林巴比妥注射液,鲁新华,0.0,0.0,40.0,2018-01-01,2018-01-07
对乙酰氨基酚缓释片,沪强生,0.0,0.0,0.0,2018-01-01,2018-01-07
对乙酰氨基酚口服混悬液,沪强生,0.0,0.0,0.0,2018-01-01,2018-01-07
对乙酰氨基酚混悬滴剂,沪强生,840.0,-840.0,1461.6,2018-01-01,2018-01-07
艾拉莫德片,先声药业,0.0,-420.0,98700.0,2018-01-01,2018-01-07
氟比洛芬酯注射液,京泰德,0.0,-300.0,18675.0,2018-01-01,2018-01-07
复方乙酰水杨酸片,西安利君,0.0,0.0,0.0,2018-01-01,2018-01-07
来氟米特片,美罗,0.0,0.0,0.0,2018-01-01,2018-01-07
复方锌布颗粒,南京臣功,0.0,0.0,0.0,2018-01-01,2018-01-07
别嘌醇缓释胶囊,黑澳利达奈德,0.0,0.0,0.0,2018-01-01,2018-01-07
对乙酰氨基酚片,宜昌人福,0.0,0.0,0.0,2018-01-01,2018-01-07
来氟米特片,苏长征欣凯,0.0,0.0,0.0,2018-01-01,2018-01-07
硫酸羟氯喹片,沪中西药业,4000.0,-3200.0,14090.4,2018-01-01,2018-01-07
来氟米特片,福建汇天,0.0,-180.0,69930.0,2018-01-01,2018-01-07
来氟米特片,苏长征欣凯,0.0,0.0,9717.6,2018-01-01,2018-01-07
艾瑞昔布片,江苏恒瑞,1000.0,-100.0,25825.0,2018-01-01,2018-01-07
美洛昔康片,扬子江,0.0,0.0,0.0,2018-01-01,2018-01-07
萘丁美酮片,津史克必成,0.0,0.0,0.0,2018-01-01,2018-01-07
萘普生缓释胶囊,苏恩华,0.0,0.0,0.0,2018-01-01,2018-01-07
依托考昔片,默沙东,0.0,0.0,0.0,2018-01-01,2018-01-07
牛痘疫苗接种家兔炎症皮肤提取物注射液,日本脏器,0.0,0.0,32612.0,2018-01-01,2018-01-07
塞来昔布胶囊,"自费,辉瑞制药",0.0,0.0,0.0,2018-01-01,2018-01-07
复方对乙酰氨基酚片[2],拜耳,0.0,0.0,0.0,2018-01-01,2018-01-07
氨酚伪麻美芬片[日片]/氨麻美敏[2]夜片,施贵宝,0.0,0.0,0.0,2018-01-01,2018-01-07
双氯芬酸钠缓释片,京诺华,0.0,0.0,0.0,2018-01-01,2018-01-07
双氯芬酸二乙胺乳胶剂,京诺华,300.0,0.0,0.0,2018-01-01,2018-01-07
双氯芬酸钠缓释胶囊,中国药科大,100.0,-100.0,0.0,2018-01-01,2018-01-07
枸橼酸托法替布片,齐鲁制药,0.0,0.0,0.0,2018-01-01,2018-01-07
去痛片,沪信谊,0.0,0.0,0.0,2018-01-01,2018-01-07
枸橼酸托法替布片,辉瑞制药,0.0,0.0,0.0,2018-01-01,2018-01-07
氟比洛芬凝胶贴膏,京泰德,180.0,-60.0,0.0,2018-01-01,2018-01-07
辣椒碱乳膏,长春普华,0.0,0.0,0.0,2018-01-01,2018-01-07
氟比洛芬酯注射液,武汉大安,0.0,0.0,0.0,2018-01-01,2018-01-07
复方盐酸伪麻黄碱缓释胶囊,津史克必成,0.0,0.0,0.0,2018-01-01,2018-01-07
依托度酸片,广州南新,0.0,0.0,0.0,2018-01-01,2018-01-07
吲哚美辛肠溶片,沪信谊黄河,5.0,-7.0,92.34,2018-01-01,2018-01-07
吲哚美辛栓,湖北东信,0.0,0.0,0.0,2018-01-01,2018-01-07
吲哚美辛栓,沪现代,0.0,-50.0,465.0,2018-01-01,2018-01-07
苯溴马隆片,苏昆山龙灯,0.0,0.0,0.0,2018-01-01,2018-01-07
秋水仙碱片,景德制药,0.0,0.0,0.0,2018-01-01,2018-01-07
苯溴马隆胶囊,昆山龙灯,0.0,-450.0,19936.8,2018-01-01,2018-01-07
非布司他片,江苏恒瑞,400.0,-400.0,56000.0,2018-01-01,2018-01-07
秋水仙碱片,西双版纳,0.0,-40.0,200.0,2018-01-01,2018-01-07
盐酸消旋山莨菪碱注射液,苏大红鹰,0.0,-200.0,1190.0,2018-01-01,2018-01-07
注射用培美曲塞二钠,川汇宇,0.0,0.0,0.0,2018-01-01,2018-01-07
注射用培美曲塞二钠,川汇宇,0.0,0.0,0.0,2018-01-01,2018-01-07
盐酸左西替利嗪片,湘九典,0.0,0.0,0.0,2018-01-01,2018-01-07
多巴丝肼片,沪罗氏,0.0,-110.0,24627.0,2018-01-01,2018-01-07
盐酸司来吉兰片,芬兰,0.0,0.0,0.0,2018-01-01,2018-01-07
盐酸苯海索片,苏天士力,0.0,0.0,4314.8,2018-01-01,2018-01-07
盐酸厄洛替尼片,申创诺,0.0,0.0,0.0,2018-01-01,2018-01-07
甲磺酸溴隐亭片,诺华,437.0,-437.0,8276.4,2018-01-01,2018-01-07
盐酸苯海索片,常州康普,0.0,0.0,0.0,2018-01-01,2018-01-07
苯海索,沪天平,0.0,0.0,0.0,2018-01-01,2018-01-07
盐酸金刚烷胺片,沪衡山,0.0,0.0,0.0,2018-01-01,2018-01-07
盐酸金刚烷胺片,东北制药,0.0,0.0,0.0,2018-01-01,2018-01-07
注射用硼替佐米,齐鲁制药,0.0,0.0,0.0,2018-01-01,2018-01-07
注射用顺铂,齐鲁制药海南,0.0,-200.0,7902.0,2018-01-01,2018-01-07
甲硫酸新斯的明注射液,江苏浦金,0.0,0.0,0.0,2018-01-01,2018-01-07
甲硫酸新斯的明注射液,沪信谊金朱,0.0,0.0,0.0,2018-01-01,2018-01-07
甲硫酸新斯的明注射液,河南润弘,0.0,0.0,373.8,2018-01-01,2018-01-07
氢溴酸加兰他敏,沪旭东海普,0.0,0.0,0.0,2018-01-01,2018-01-07
溴吡斯的明片,沪中西三维,0.0,-60.0,2928.0,2018-01-01,2018-01-07
苯妥英钠片,沪信谊黄河,0.0,0.0,0.0,2018-01-01,2018-01-07
甲硫酸新斯的明注射液,浙江仙琚,0.0,0.0,0.0,2018-01-01,2018-01-07
苯妥英钠片,西南药业,0.0,0.0,50.0,2018-01-01,2018-01-07
丙戊酸镁,湖南湘中,0.0,0.0,0.0,2018-01-01,2018-01-07
苯妥英钠片,津力生,0.0,0.0,0.0,2018-01-01,2018-01-07
丙戊酸钠缓释片[1],杭州赛诺菲,0.0,-20.0,16195.2,2018-01-01,2018-01-07
注射用丙戊酸钠,杭州赛诺菲,128.0,-148.0,28320.0,2018-01-01,2018-01-07
卡马西平片,京诺华,0.0,-50.0,2822.6,2018-01-01,2018-01-07
卡马西平片,齐鲁制药,0.0,0.0,770.0,2018-01-01,2018-01-07
拉莫三嗪片,葛兰素史克,0.0,-132.0,11569.8,2018-01-01,2018-01-07
丙戊酸钠片,鲁仁和堂,0.0,0.0,0.0,2018-01-01,2018-01-07
甲磺酸倍他司汀片,卫材中国,0.0,0.0,2990.0,2018-01-01,2018-01-07
盐酸倍他司汀,沪三维制药,0.0,0.0,0.0,2018-01-01,2018-01-07
长春胺缓释胶囊,山东鲁银,0.0,0.0,44100.0,2018-01-01,2018-01-07
注射用长春西汀,开封康诺,0.0,0.0,10302.0,2018-01-01,2018-01-07
盐酸川芎嗪,无锡七药厂,0.0,0.0,0.0,2018-01-01,2018-01-07
甘露醇注射液,湖南科伦,0.0,0.0,0.0,2018-01-01,2018-01-07
甘露醇注射液,丰原涂山,0.0,0.0,0.0,2018-01-01,2018-01-07
甘露醇注射液,皖环球,0.0,0.0,0.0,2018-01-01,2018-01-07
甘露醇,沪百特,0.0,0.0,0.0,2018-01-01,2018-01-07
依达拉奉注射液,吉博大,0.0,0.0,0.0,2018-01-01,2018-01-07
二维三七桂利嗪胶囊,丽珠制药,0.0,0.0,0.0,2018-01-01,2018-01-07
甲磺酸阿米三嗪/萝巴新,津施维雅,0.0,0.0,0.0,2018-01-01,2018-01-07
甲磺酸二氢麦角碱缓释胶囊,杭州赛诺菲,0.0,0.0,0.0,2018-01-01,2018-01-07
甲磺酸双氢麦角毒碱片,天津华津,0.0,0.0,6712.7,2018-01-01,2018-01-07
巴曲酶注射液,京托毕西,0.0,0.0,6443.4,2018-01-01,2018-01-07
利鲁唑片,赛诺菲,0.0,0.0,0.0,2018-01-01,2018-01-07
马来酸桂哌齐特注射液,京四环,0.0,0.0,30768.0,2018-01-01,2018-01-07
艾地苯醌片,齐鲁制药,0.0,-1440.0,205534.0,2018-01-01,2018-01-07
普瑞巴林胶囊,辉瑞制药,0.0,-60.0,26713.6,2018-01-01,2018-01-07
尼莫地平片,京拜耳,0.0,0.0,0.0,2018-01-01,2018-01-07
尼莫地平注射液,拜耳,0.0,0.0,0.0,2018-01-01,2018-01-07
尼莫地平片,山东新华,0.0,-200.0,2640.0,2018-01-01,2018-01-07
硫酸氢氯吡格雷片,石药欧意,0.0,0.0,0.0,2018-01-01,2018-01-07
硫酸氢氯吡格雷片[捐赠],信立泰,0.0,0.0,0.0,2018-01-01,2018-01-07
门冬氨酸钾镁注射液,浙天瑞,0.0,-500.0,2772.0,2018-01-01,2018-01-07
银杏叶提取物注射液,悦康药业,0.0,-200.0,53218.0,2018-01-01,2018-01-07
盐酸氟桂利嗪胶囊,西安杨森,0.0,0.0,8979.6,2018-01-01,2018-01-07
盐酸罂粟碱注射液,苏恒瑞医药,0.0,0.0,0.0,2018-01-01,2018-01-07
胞磷胆碱钠注射液,辰欣药业,0.0,-200.0,295.0,2018-01-01,2018-01-07
左乙拉西坦片,浙普洛康裕,0.0,0.0,0.0,2018-01-01,2018-01-07
吡拉西坦片,沪信谊,0.0,0.0,0.0,2018-01-01,2018-01-07
茴拉西坦胶囊,鲁罗欣,0.0,0.0,0.0,2018-01-01,2018-01-07
注射用奥拉西坦,石药欧意,0.0,0.0,0.0,2018-01-01,2018-01-07
尼可刹米注射液,西南药业,0.0,0.0,0.0,2018-01-01,2018-01-07
依达拉奉注射液,扬子江,0.0,-900.0,68058.0,2018-01-01,2018-01-07
单唾液酸四己糖神经节苷脂钠注射液,齐鲁,0.0,0.0,0.0,2018-01-01,2018-01-07
单唾液酸四己糖神经节苷脂钠,阿根廷,0.0,0.0,0.0,2018-01-01,2018-01-07
茴拉西坦胶囊,无锡凯西,0.0,0.0,360.0,2018-01-01,2018-01-07
脑蛋白水解物,奥地利依比威,0.0,0.0,0.0,2018-01-01,2018-01-07
小牛血去蛋白提取物,奥地利,0.0,0.0,0.0,2018-01-01,2018-01-07
盐酸多奈哌齐片,苏豪森,0.0,-170.0,8426.9,2018-01-01,2018-01-07
盐酸多奈哌齐片,浙江华海,0.0,0.0,0.0,2018-01-01,2018-01-07
胞磷胆碱钠胶囊,齐鲁制药,800.0,-400.0,0.0,2018-01-01,2018-01-07
依达拉奉注射液,宁先声东元,0.0,0.0,20736.0,2018-01-01,2018-01-07
枸橼酸咖啡因注射液,意大利,0.0,0.0,0.0,2018-01-01,2018-01-07
尼可刹米注射液,沪禾丰,0.0,0.0,950.0,2018-01-01,2018-01-07
洛贝林,沪禾丰,0.0,0.0,0.0,2018-01-01,2018-01-07
盐酸洛贝林注射液,沪禾丰,0.0,0.0,0.0,2018-01-01,2018-01-07
盐酸洛贝林,沪通用药业,0.0,0.0,0.0,2018-01-01,2018-01-07
酒石酸唑吡坦片,赛诺菲,0.0,-10.0,20059.2,2018-01-01,2018-01-07
苯巴比妥片,沪信谊,0.0,0.0,0.0,2018-01-01,2018-01-07
苯巴比妥片,山西云鹏,0.0,0.0,1808.8,2018-01-01,2018-01-07
吉非替尼片,齐鲁海南,0.0,0.0,4800.0,2018-01-01,2018-01-07
右佐匹克隆片,沪上药中西,0.0,0.0,0.0,2018-01-01,2018-01-07
右佐匹克隆片,苏天士力,0.0,0.0,0.0,2018-01-01,2018-01-07
谷维素,沪金山,0.0,0.0,0.0,2018-01-01,2018-01-07
