药品名称,厂家,start_date,end_date,减少数量,增加数量,期初金额(进价),期初金额占比,previous_增加数量
丁苯酞氯化钠注射液,石药恩必普,2022-09-19,2022-09-25,440.0,800.0,61160.0,1.0,0.0
丁苯酞氯化钠注射液,石药恩必普,2022-09-26,2022-10-02,160.0,200.0,111200.0,1.0,800.0
丁苯酞氯化钠注射液,石药恩必普,2022-10-03,2022-10-09,0.0,0.0,116760.0,1.0,200.0
丁苯酞氯化钠注射液,石药恩必普,2022-10-10,2022-10-16,440.0,0.0,116760.0,1.0,0.0
丁苯酞氯化钠注射液,石药恩必普,2022-10-17,2022-10-23,120.0,200.0,55600.0,1.0,0.0
丁苯酞氯化钠注射液,石药恩必普,2022-10-24,2022-10-30,280.0,400.0,66720.0,1.0,200.0
丁苯酞氯化钠注射液,石药恩必普,2022-10-31,2022-11-06,440.0,400.0,83400.0,1.0,400.0
丁苯酞氯化钠注射液,石药恩必普,2022-11-07,2022-11-13,240.0,0.0,77840.0,1.0,400.0
丁苯酞氯化钠注射液,石药恩必普,2022-11-14,2022-11-20,240.0,400.0,44480.0,1.0,0.0
丁苯酞氯化钠注射液,石药恩必普,2022-11-21,2022-11-27,280.0,400.0,66720.0,1.0,400.0
丁苯酞氯化钠注射液,石药恩必普,2022-11-28,2022-12-04,360.0,440.0,83400.0,1.0,400.0
丁苯酞氯化钠注射液,石药恩必普,2022-12-05,2022-12-11,320.0,0.0,94520.0,1.0,440.0
丁苯酞氯化钠注射液,石药恩必普,2022-12-12,2022-12-18,400.0,800.0,50040.0,1.0,0.0
丁苯酞氯化钠注射液,石药恩必普,2022-12-19,2022-12-25,200.0,600.0,105640.0,1.0,800.0
丁苯酞氯化钠注射液,石药恩必普,2022-12-26,2023-01-01,160.0,200.0,161240.0,1.0,600.0
丁苯酞氯化钠注射液,石药恩必普,2023-01-02,2023-01-08,160.0,0.0,166800.0,1.0,200.0
丁苯酞氯化钠注射液,石药恩必普,2023-01-09,2023-01-15,240.0,0.0,144560.0,1.0,0.0
丁苯酞氯化钠注射液,石药恩必普,2023-01-16,2023-01-22,480.0,400.0,111200.0,1.0,0.0
丁苯酞氯化钠注射液,石药恩必普,2023-01-23,2023-01-29,280.0,0.0,100080.0,1.0,400.0
丁苯酞氯化钠注射液,石药恩必普,2023-01-30,2023-02-05,200.0,400.0,61160.0,1.0,0.0
丁苯酞氯化钠注射液,石药恩必普,2023-02-06,2023-02-12,360.0,400.0,88960.0,1.0,400.0
丁苯酞氯化钠注射液,石药恩必普,2023-02-13,2023-02-19,200.0,200.0,94520.0,1.0,400.0
丁苯酞氯化钠注射液,石药恩必普,2023-02-20,2023-02-26,320.0,400.0,94520.0,1.0,200.0
丁苯酞氯化钠注射液,石药恩必普,2023-02-27,2023-03-05,633.0,913.0,105640.0,1.0,400.0
丁苯酞氯化钠注射液,石药恩必普,2023-03-06,2023-03-12,400.0,0.0,121430.4,1.0,913.0
丁苯酞氯化钠注射液,石药恩必普,2023-03-13,2023-03-19,280.0,400.0,74726.4,1.0,0.0
丁苯酞氯化钠注射液,石药恩必普,2023-03-20,2023-03-26,2153.0,2233.0,88737.6,1.0,400.0
丁苯酞氯化钠注射液,石药恩必普,2023-03-27,2023-04-02,440.0,400.0,98078.4,1.0,2233.0
丁苯酞氯化钠注射液,石药恩必普,2023-04-03,2023-04-09,360.0,400.0,93408.0,1.0,400.0
丁苯酞氯化钠注射液,石药恩必普,2023-04-10,2023-04-16,240.0,400.0,98078.4,1.0,400.0
丁苯酞氯化钠注射液,石药恩必普,2023-04-17,2023-04-23,440.0,400.0,116760.0,1.0,400.0
丁苯酞氯化钠注射液,石药恩必普,2023-04-24,2023-04-30,600.0,800.0,112089.6,1.0,400.0
丁苯酞氯化钠注射液,石药恩必普,2023-05-01,2023-05-07,120.0,0.0,135441.6,1.0,800.0
丁苯酞氯化钠注射液,石药恩必普,2023-05-08,2023-05-14,280.0,0.0,121430.4,1.0,0.0
丁苯酞氯化钠注射液,石药恩必普,2023-05-15,2023-05-21,320.0,200.0,88737.6,1.0,0.0
丁苯酞氯化钠注射液,石药恩必普,2023-05-22,2023-05-28,440.0,800.0,74726.4,1.0,200.0
丁苯酞氯化钠注射液,石药恩必普,2023-05-29,2023-06-04,320.0,680.0,116760.0,1.0,800.0
丁苯酞氯化钠注射液,石药恩必普,2023-06-05,2023-06-11,610.0,0.0,158793.6,1.0,680.0
丁苯酞氯化钠注射液,石药恩必普,2023-06-12,2023-06-18,310.0,240.0,87570.0,1.0,0.0
丁苯酞氯化钠注射液,石药恩必普,2023-06-19,2023-06-25,240.0,160.0,79396.8,1.0,240.0
丁苯酞氯化钠注射液,石药恩必普,2023-06-26,2023-07-02,360.0,400.0,70056.0,1.0,160.0
丁苯酞氯化钠注射液,石药恩必普,2023-07-03,2023-07-09,480.0,600.0,74726.4,1.0,400.0
丁苯酞氯化钠注射液,石药恩必普,2023-07-10,2023-07-16,600.0,800.0,88737.6,1.0,600.0
丁苯酞氯化钠注射液,石药恩必普,2023-07-17,2023-07-23,720.0,400.0,112089.6,1.0,800.0
丁苯酞氯化钠注射液,石药恩必普,2023-07-24,2023-07-30,560.0,600.0,74726.4,1.0,400.0
丁苯酞氯化钠注射液,石药恩必普,2023-07-31,2023-08-06,680.0,920.0,79396.8,1.0,600.0
丁苯酞氯化钠注射液,石药恩必普,2023-08-07,2023-08-13,760.0,920.0,107419.2,1.0,920.0
丁苯酞氯化钠注射液,石药恩必普,2023-08-14,2023-08-20,280.0,0.0,126100.8,1.0,920.0
丁苯酞氯化钠注射液,石药恩必普,2023-08-21,2023-08-27,280.0,0.0,93408.0,1.0,0.0
丁苯酞氯化钠注射液,石药恩必普,2023-08-28,2023-09-03,360.0,400.0,60715.2,1.0,0.0
丁苯酞氯化钠注射液,石药恩必普,2023-09-04,2023-09-10,280.0,400.0,65385.6,1.0,400.0
丁苯酞氯化钠注射液,石药恩必普,2023-09-11,2023-09-17,460.0,60.0,79396.8,1.0,400.0
丁苯酞氯化钠注射液,石药恩必普,2023-09-18,2023-09-24,400.0,400.0,32692.8,1.0,60.0
丁苯酞氯化钠注射液,石药恩必普,2023-09-25,2023-10-01,560.0,1000.0,32692.8,1.0,400.0
丁苯酞氯化钠注射液,石药恩必普,2023-10-02,2023-10-08,0.0,0.0,84067.2,1.0,1000.0
丁苯酞氯化钠注射液,石药恩必普,2023-10-09,2023-10-15,480.0,0.0,84067.2,1.0,0.0
丁苯酞氯化钠注射液,石药恩必普,2023-10-16,2023-10-22,240.0,400.0,28022.4,1.0,0.0
丁苯酞氯化钠注射液,石药恩必普,2023-10-23,2023-10-29,320.0,200.0,46704.0,1.0,400.0
丁苯酞氯化钠注射液,石药恩必普,2023-10-30,2023-11-05,400.0,400.0,32692.8,1.0,200.0
丁苯酞氯化钠注射液,石药恩必普,2023-11-06,2023-11-12,320.0,600.0,32692.8,1.0,400.0
丁苯酞氯化钠注射液,石药恩必普,2023-11-13,2023-11-19,360.0,200.0,65385.6,1.0,600.0
丁苯酞氯化钠注射液,石药恩必普,2023-11-20,2023-11-26,320.0,200.0,46704.0,1.0,200.0
丁苯酞氯化钠注射液,石药恩必普,2023-11-27,2023-12-03,440.0,600.0,32692.8,1.0,200.0
丁苯酞氯化钠注射液,石药恩必普,2023-12-04,2023-12-10,560.0,400.0,51374.4,1.0,600.0
丁苯酞氯化钠注射液,石药恩必普,2023-12-11,2023-12-17,480.0,400.0,32692.8,1.0,400.0
丁苯酞氯化钠注射液,石药恩必普,2023-12-18,2023-12-24,240.0,400.0,23352.0,1.0,400.0
丁苯酞氯化钠注射液,石药恩必普,2023-12-25,2023-12-31,200.0,400.0,42033.6,1.0,400.0
丁苯酞氯化钠注射液,石药恩必普,2024-01-01,2024-01-07,360.0,400.0,65385.6,1.0,400.0
丁苯酞氯化钠注射液,石药恩必普,2024-01-08,2024-01-14,480.0,400.0,70056.0,1.0,400.0
丁苯酞氯化钠注射液,石药恩必普,2024-01-15,2024-01-21,520.0,800.0,60715.2,1.0,400.0
丁苯酞氯化钠注射液,石药恩必普,2024-01-22,2024-01-28,520.0,400.0,93408.0,1.0,800.0
丁苯酞氯化钠注射液,石药恩必普,2024-01-29,2024-02-04,640.0,440.0,79396.8,1.0,400.0
丁苯酞氯化钠注射液,石药恩必普,2024-02-05,2024-02-11,520.0,1200.0,56044.8,1.0,440.0
丁苯酞氯化钠注射液,石药恩必普,2024-02-12,2024-02-18,40.0,0.0,135441.6,1.0,1200.0
丁苯酞氯化钠注射液,石药恩必普,2024-02-19,2024-02-25,440.0,0.0,130771.2,1.0,0.0
丁苯酞氯化钠注射液,石药恩必普,2024-02-26,2024-03-03,400.0,400.0,79396.8,1.0,0.0
丁苯酞氯化钠注射液,石药恩必普,2024-03-04,2024-03-10,560.0,600.0,79396.8,1.0,400.0
丁苯酞氯化钠注射液,石药恩必普,2024-03-11,2024-03-17,720.0,440.0,84067.2,1.0,600.0
丁苯酞氯化钠注射液,石药恩必普,2024-03-18,2024-03-24,520.0,800.0,51374.4,1.0,440.0
丁苯酞氯化钠注射液,石药恩必普,2024-03-25,2024-03-31,560.0,400.0,84067.2,1.0,800.0
丁苯酞氯化钠注射液,石药恩必普,2024-04-01,2024-04-07,600.0,880.0,65385.6,1.0,400.0
丁苯酞氯化钠注射液,石药恩必普,2024-04-08,2024-04-14,280.0,0.0,98078.4,1.0,880.0
丁苯酞氯化钠注射液,石药恩必普,2024-04-15,2024-04-21,400.0,400.0,65385.6,1.0,0.0
丁苯酞氯化钠注射液,石药恩必普,2024-04-22,2024-04-28,800.0,800.0,65385.6,1.0,400.0
丁苯酞氯化钠注射液,石药恩必普,2024-04-29,2024-05-05,280.0,40.0,65385.6,1.0,800.0
丁苯酞氯化钠注射液,石药恩必普,2024-05-06,2024-05-12,320.0,640.0,37363.2,1.0,40.0
丁苯酞氯化钠注射液,石药恩必普,2024-05-13,2024-05-19,400.0,440.0,74726.4,1.0,640.0
丁苯酞氯化钠注射液,石药恩必普,2024-05-20,2024-05-26,560.0,280.0,79396.8,1.0,440.0
丁苯酞氯化钠注射液,石药恩必普,2024-05-27,2024-06-02,400.0,400.0,46704.0,1.0,280.0
丁苯酞氯化钠注射液,石药恩必普,2024-06-03,2024-06-09,640.0,840.0,46704.0,1.0,400.0
丁苯酞氯化钠注射液,石药恩必普,2024-06-10,2024-06-16,400.0,400.0,70056.0,1.0,840.0
丁苯酞氯化钠注射液,石药恩必普,2024-06-17,2024-06-23,560.0,480.0,70056.0,1.0,400.0
丁苯酞氯化钠注射液,石药恩必普,2024-06-24,2024-06-30,320.0,400.0,60715.2,1.0,480.0
丁苯酞氯化钠注射液,石药恩必普,2024-07-01,2024-07-07,600.0,680.0,70056.0,1.0,400.0
丁苯酞氯化钠注射液,石药恩必普,2024-07-08,2024-07-14,520.0,640.0,79396.8,1.0,680.0
丁苯酞氯化钠注射液,石药恩必普,2024-07-15,2024-07-21,520.0,0.0,93408.0,1.0,640.0
丁苯酞氯化钠注射液,石药恩必普,2024-07-22,2024-07-28,360.0,800.0,32692.8,1.0,0.0
丁苯酞氯化钠注射液,石药恩必普,2024-07-29,2024-08-04,640.0,880.0,84067.2,1.0,800.0
丁苯酞氯化钠注射液,石药恩必普,2024-08-05,2024-08-11,560.0,40.0,112089.6,1.0,880.0
丁苯酞氯化钠注射液,石药恩必普,2024-08-12,2024-08-18,600.0,880.0,51374.4,1.0,40.0
丁苯酞氯化钠注射液,石药恩必普,2024-08-19,2024-08-25,400.0,400.0,84067.2,1.0,880.0
丁苯酞氯化钠注射液,石药恩必普,2024-08-26,2024-09-01,600.0,920.0,84067.2,1.0,400.0
丁苯酞软胶囊,石药恩必普,2018-01-01,2018-01-07,360.0,0.0,89097.6,1.0,0.0
丁苯酞软胶囊,石药恩必普,2018-01-08,2018-01-14,240.0,0.0,89097.6,1.0,0.0
丁苯酞软胶囊,石药恩必普,2018-01-15,2018-01-21,240.0,0.0,89097.6,1.0,0.0
丁苯酞软胶囊,石药恩必普,2018-01-22,2018-01-28,120.0,840.0,44548.8,1.0,0.0
丁苯酞软胶囊,石药恩必普,2018-01-29,2018-02-04,826.0,706.0,178195.2,1.0,840.0
丁苯酞软胶囊,石药恩必普,2018-02-05,2018-02-11,240.0,0.0,155920.8,1.0,706.0
丁苯酞软胶囊,石药恩必普,2018-02-12,2018-02-18,120.0,0.0,111372.0,1.0,0.0
丁苯酞软胶囊,石药恩必普,2018-02-19,2018-02-25,120.0,0.0,89097.6,1.0,0.0
丁苯酞软胶囊,石药恩必普,2018-02-26,2018-03-04,120.0,0.0,66823.2,1.0,0.0
丁苯酞软胶囊,石药恩必普,2018-03-05,2018-03-11,480.0,480.0,44548.8,1.0,0.0
丁苯酞软胶囊,石药恩必普,2018-03-12,2018-03-18,0.0,240.0,44548.8,1.0,480.0
丁苯酞软胶囊,石药恩必普,2018-03-19,2018-03-25,120.0,0.0,89097.6,1.0,240.0
丁苯酞软胶囊,石药恩必普,2018-03-26,2018-04-01,0.0,0.0,66823.2,1.0,0.0
丁苯酞软胶囊,石药恩必普,2018-04-02,2018-04-08,120.0,0.0,66823.2,1.0,0.0
丁苯酞软胶囊,石药恩必普,2018-04-09,2018-04-15,240.0,120.0,44548.8,1.0,0.0
丁苯酞软胶囊,石药恩必普,2018-04-16,2018-04-22,120.0,360.0,22274.4,1.0,120.0
丁苯酞软胶囊,石药恩必普,2018-04-23,2018-04-29,120.0,0.0,66823.2,1.0,360.0
丁苯酞软胶囊,石药恩必普,2018-04-30,2018-05-06,240.0,120.0,44548.8,1.0,0.0
丁苯酞软胶囊,石药恩必普,2018-05-07,2018-05-13,0.0,360.0,22274.4,1.0,120.0
丁苯酞软胶囊,石药恩必普,2018-05-14,2018-05-20,0.0,0.0,89097.6,1.0,360.0
丁苯酞软胶囊,石药恩必普,2018-05-21,2018-05-27,120.0,0.0,89097.6,1.0,0.0
丁苯酞软胶囊,石药恩必普,2018-05-28,2018-06-03,360.0,0.0,66823.2,1.0,0.0
丁苯酞软胶囊,石药恩必普,2018-06-04,2018-06-10,120.0,600.0,0.0,1.0,0.0
丁苯酞软胶囊,石药恩必普,2018-06-11,2018-06-17,168.0,0.0,89097.6,1.0,600.0
丁苯酞软胶囊,石药恩必普,2018-06-18,2018-06-24,120.0,120.0,57913.44,1.0,0.0
丁苯酞软胶囊,石药恩必普,2018-06-25,2018-07-01,120.0,120.0,57913.44,1.0,120.0
丁苯酞软胶囊,石药恩必普,2018-07-02,2018-07-08,240.0,240.0,57913.44,1.0,120.0
丁苯酞软胶囊,石药恩必普,2018-07-09,2018-07-15,0.0,120.0,57913.44,1.0,240.0
丁苯酞软胶囊,石药恩必普,2018-07-16,2018-07-22,276.0,120.0,80187.84,1.0,120.0
丁苯酞软胶囊,石药恩必普,2018-07-23,2018-07-29,240.0,120.0,51231.12,1.0,120.0
丁苯酞软胶囊,石药恩必普,2018-07-30,2018-08-05,120.0,360.0,28956.72,1.0,120.0
丁苯酞软胶囊,石药恩必普,2018-08-06,2018-08-12,180.0,240.0,73505.52,1.0,360.0
丁苯酞软胶囊,石药恩必普,2018-08-13,2018-08-19,120.0,0.0,84642.72,1.0,240.0
丁苯酞软胶囊,石药恩必普,2018-08-20,2018-08-26,120.0,0.0,62368.32,1.0,0.0
丁苯酞软胶囊,石药恩必普,2018-08-27,2018-09-02,120.0,0.0,40093.92,1.0,0.0
丁苯酞软胶囊,石药恩必普,2018-09-03,2018-09-09,456.0,600.0,17819.52,1.0,0.0
丁苯酞软胶囊,石药恩必普,2018-09-10,2018-09-16,0.0,240.0,44548.8,1.0,600.0
丁苯酞软胶囊,石药恩必普,2018-09-17,2018-09-23,240.0,0.0,89097.6,1.0,240.0
丁苯酞软胶囊,石药恩必普,2018-09-24,2018-09-30,120.0,360.0,44548.8,1.0,0.0
丁苯酞软胶囊,石药恩必普,2018-10-01,2018-10-07,0.0,0.0,89097.6,1.0,360.0
丁苯酞软胶囊,石药恩必普,2018-10-08,2018-10-14,360.0,0.0,89097.6,1.0,0.0
丁苯酞软胶囊,石药恩必普,2018-10-15,2018-10-21,120.0,360.0,22274.4,1.0,0.0
丁苯酞软胶囊,石药恩必普,2018-10-22,2018-10-28,120.0,240.0,66823.2,1.0,360.0
丁苯酞软胶囊,石药恩必普,2018-10-29,2018-11-04,240.0,0.0,89097.6,1.0,240.0
丁苯酞软胶囊,石药恩必普,2018-11-05,2018-11-11,120.0,0.0,44548.8,1.0,0.0
丁苯酞软胶囊,石药恩必普,2018-11-12,2018-11-18,240.0,360.0,22274.4,1.0,0.0
丁苯酞软胶囊,石药恩必普,2018-11-19,2018-11-25,120.0,0.0,44548.8,1.0,360.0
丁苯酞软胶囊,石药恩必普,2018-11-26,2018-12-02,0.0,240.0,22274.4,1.0,0.0
丁苯酞软胶囊,石药恩必普,2018-12-03,2018-12-09,360.0,0.0,66823.2,1.0,240.0
丁苯酞软胶囊,石药恩必普,2018-12-10,2018-12-16,120.0,600.0,0.0,1.0,0.0
丁苯酞软胶囊,石药恩必普,2018-12-17,2018-12-23,240.0,0.0,89097.6,1.0,600.0
丁苯酞软胶囊,石药恩必普,2018-12-24,2018-12-30,120.0,360.0,44548.8,1.0,0.0
丁苯酞软胶囊,石药恩必普,2019-01-07,2019-01-13,360.0,0.0,89097.6,1.0,360.0
丁苯酞软胶囊,石药恩必普,2019-01-14,2019-01-20,120.0,1200.0,22274.4,1.0,0.0
丁苯酞软胶囊,石药恩必普,2019-01-21,2019-01-27,120.0,0.0,222744.0,1.0,1200.0
丁苯酞软胶囊,石药恩必普,2019-01-28,2019-02-03,480.0,0.0,200469.6,1.0,0.0
丁苯酞软胶囊,石药恩必普,2019-02-04,2019-02-10,0.0,0.0,111372.0,1.0,0.0
丁苯酞软胶囊,石药恩必普,2019-02-11,2019-02-17,0.0,0.0,111372.0,1.0,0.0
丁苯酞软胶囊,石药恩必普,2019-02-18,2019-02-24,120.0,0.0,111372.0,1.0,0.0
丁苯酞软胶囊,石药恩必普,2019-02-25,2019-03-03,240.0,0.0,89097.6,1.0,0.0
丁苯酞软胶囊,石药恩必普,2019-03-04,2019-03-10,240.0,480.0,44548.8,1.0,0.0
丁苯酞软胶囊,石药恩必普,2019-03-11,2019-03-17,240.0,0.0,89097.6,1.0,480.0
丁苯酞软胶囊,石药恩必普,2019-03-18,2019-03-24,0.0,240.0,44548.8,1.0,0.0
丁苯酞软胶囊,石药恩必普,2019-03-25,2019-03-31,120.0,0.0,89097.6,1.0,240.0
丁苯酞软胶囊,石药恩必普,2019-04-01,2019-04-07,360.0,600.0,66823.2,1.0,0.0
丁苯酞软胶囊,石药恩必普,2019-04-08,2019-04-14,240.0,0.0,111372.0,1.0,600.0
丁苯酞软胶囊,石药恩必普,2019-04-15,2019-04-21,120.0,0.0,66823.2,1.0,0.0
丁苯酞软胶囊,石药恩必普,2019-04-22,2019-04-28,120.0,360.0,44548.8,1.0,0.0
丁苯酞软胶囊,石药恩必普,2019-04-29,2019-05-05,240.0,0.0,89097.6,1.0,360.0
丁苯酞软胶囊,石药恩必普,2019-05-06,2019-05-12,240.0,0.0,44548.8,1.0,0.0
丁苯酞软胶囊,石药恩必普,2019-05-13,2019-05-19,120.0,360.0,0.0,1.0,0.0
丁苯酞软胶囊,石药恩必普,2019-05-20,2019-05-26,120.0,0.0,44548.8,1.0,360.0
丁苯酞软胶囊,石药恩必普,2019-05-27,2019-06-02,240.0,480.0,22274.4,1.0,0.0
丁苯酞软胶囊,石药恩必普,2019-06-03,2019-06-09,240.0,0.0,66823.2,1.0,480.0
丁苯酞软胶囊,石药恩必普,2019-06-10,2019-06-16,120.0,360.0,22274.4,1.0,0.0
丁苯酞软胶囊,石药恩必普,2019-06-17,2019-06-23,120.0,0.0,66823.2,1.0,360.0
丁苯酞软胶囊,石药恩必普,2019-06-24,2019-06-30,240.0,360.0,44548.8,1.0,0.0
丁苯酞软胶囊,石药恩必普,2019-07-01,2019-07-07,240.0,360.0,66823.2,1.0,360.0
丁苯酞软胶囊,石药恩必普,2019-07-08,2019-07-14,240.0,360.0,66823.2,1.0,360.0
丁苯酞软胶囊,石药恩必普,2019-07-15,2019-07-21,240.0,240.0,66823.2,1.0,360.0
丁苯酞软胶囊,石药恩必普,2019-07-22,2019-07-28,240.0,0.0,66823.2,1.0,240.0
丁苯酞软胶囊,石药恩必普,2019-07-29,2019-08-04,120.0,240.0,22274.4,1.0,0.0
丁苯酞软胶囊,石药恩必普,2019-08-05,2019-08-11,120.0,240.0,44548.8,1.0,240.0
丁苯酞软胶囊,石药恩必普,2019-08-12,2019-08-18,120.0,0.0,66823.2,1.0,240.0
丁苯酞软胶囊,石药恩必普,2019-08-19,2019-08-25,360.0,360.0,44548.8,1.0,0.0
丁苯酞软胶囊,石药恩必普,2019-08-26,2019-09-01,120.0,240.0,44548.8,1.0,360.0
丁苯酞软胶囊,石药恩必普,2019-09-02,2019-09-08,240.0,0.0,66823.2,1.0,240.0
丁苯酞软胶囊,石药恩必普,2019-09-09,2019-09-15,240.0,360.0,22274.4,1.0,0.0
丁苯酞软胶囊,石药恩必普,2019-09-16,2019-09-22,240.0,480.0,44548.8,1.0,360.0
丁苯酞软胶囊,石药恩必普,2019-09-23,2019-09-29,360.0,0.0,89097.6,1.0,480.0
丁苯酞软胶囊,石药恩必普,2019-09-30,2019-10-06,0.0,480.0,22274.4,1.0,0.0
丁苯酞软胶囊,石药恩必普,2019-10-07,2019-10-13,240.0,0.0,111372.0,1.0,480.0
丁苯酞软胶囊,石药恩必普,2019-10-14,2019-10-20,360.0,0.0,66823.2,1.0,0.0
丁苯酞软胶囊,石药恩必普,2019-10-21,2019-10-27,0.0,480.0,0.0,1.0,0.0
丁苯酞软胶囊,石药恩必普,2019-10-28,2019-11-03,240.0,0.0,89097.6,1.0,480.0
丁苯酞软胶囊,石药恩必普,2019-11-04,2019-11-10,240.0,0.0,44548.8,1.0,0.0
丁苯酞软胶囊,石药恩必普,2019-11-11,2019-11-17,240.0,480.0,0.0,1.0,0.0
丁苯酞软胶囊,石药恩必普,2019-11-18,2019-11-24,240.0,480.0,44548.8,1.0,480.0
丁苯酞软胶囊,石药恩必普,2019-11-25,2019-12-01,120.0,0.0,89097.6,1.0,480.0
丁苯酞软胶囊,石药恩必普,2019-12-02,2019-12-08,240.0,360.0,66823.2,1.0,0.0
丁苯酞软胶囊,石药恩必普,2019-12-09,2019-12-15,240.0,0.0,89097.6,1.0,360.0
丁苯酞软胶囊,石药恩必普,2019-12-16,2019-12-22,240.0,120.0,44548.8,1.0,0.0
丁苯酞软胶囊,石药恩必普,2019-12-23,2019-12-29,120.0,0.0,22274.4,1.0,120.0
丁苯酞软胶囊,石药恩必普,2019-12-30,2020-01-05,240.0,720.0,0.0,1.0,0.0
丁苯酞软胶囊,石药恩必普,2019-12-31,2020-01-06,0.0,0.0,89097.6,1.0,720.0
丁苯酞软胶囊,石药恩必普,2020-01-06,2020-01-12,240.0,0.0,89097.6,1.0,0.0
丁苯酞软胶囊,石药恩必普,2020-01-13,2020-01-19,360.0,960.0,44548.8,1.0,0.0
丁苯酞软胶囊,石药恩必普,2020-01-20,2020-01-26,360.0,0.0,155920.8,1.0,960.0
丁苯酞软胶囊,石药恩必普,2020-01-27,2020-02-02,0.0,0.0,89097.6,1.0,0.0
丁苯酞软胶囊,石药恩必普,2020-02-03,2020-02-09,0.0,0.0,89097.6,1.0,0.0
丁苯酞软胶囊,石药恩必普,2020-02-10,2020-02-16,0.0,0.0,89097.6,1.0,0.0
丁苯酞软胶囊,石药恩必普,2020-02-17,2020-02-23,120.0,0.0,89097.6,1.0,0.0
丁苯酞软胶囊,石药恩必普,2020-02-24,2020-03-01,120.0,0.0,66823.2,1.0,0.0
丁苯酞软胶囊,石药恩必普,2020-03-16,2020-03-22,240.0,0.0,111372.0,1.0,0.0
丁苯酞软胶囊,石药恩必普,2020-03-23,2020-03-29,120.0,0.0,66823.2,1.0,0.0
丁苯酞软胶囊,石药恩必普,2020-03-30,2020-04-05,120.0,0.0,44548.8,1.0,0.0
丁苯酞软胶囊,石药恩必普,2020-04-06,2020-04-12,240.0,720.0,22274.4,1.0,0.0
丁苯酞软胶囊,石药恩必普,2020-04-13,2020-04-19,120.0,0.0,111372.0,1.0,720.0
丁苯酞软胶囊,石药恩必普,2020-04-20,2020-04-26,240.0,240.0,89097.6,1.0,0.0
丁苯酞软胶囊,石药恩必普,2020-04-27,2020-05-03,120.0,0.0,89097.6,1.0,240.0
丁苯酞软胶囊,石药恩必普,2020-05-04,2020-05-10,240.0,0.0,66823.2,1.0,0.0
丁苯酞软胶囊,石药恩必普,2020-05-11,2020-05-17,120.0,480.0,22274.4,1.0,0.0
丁苯酞软胶囊,石药恩必普,2020-05-18,2020-05-24,120.0,0.0,89097.6,1.0,480.0
丁苯酞软胶囊,石药恩必普,2020-05-25,2020-05-31,360.0,0.0,66823.2,1.0,0.0
丁苯酞软胶囊,石药恩必普,2020-06-01,2020-06-07,1.0,0.0,185.62,1.0,0.0
丁苯酞软胶囊,石药恩必普,2020-06-08,2020-06-14,240.0,600.0,0.0,1.0,0.0
丁苯酞软胶囊,石药恩必普,2020-06-15,2020-06-21,243.0,483.0,66823.2,1.0,600.0
丁苯酞软胶囊,石药恩必普,2020-06-22,2020-06-28,120.0,0.0,111372.0,1.0,483.0
丁苯酞软胶囊,石药恩必普,2020-06-29,2020-07-05,240.0,0.0,89097.6,1.0,0.0
丁苯酞软胶囊,石药恩必普,2020-07-06,2020-07-12,240.0,480.0,44548.8,1.0,0.0
丁苯酞软胶囊,石药恩必普,2020-07-13,2020-07-19,240.0,120.0,89097.6,1.0,480.0
丁苯酞软胶囊,石药恩必普,2020-07-20,2020-07-26,120.0,240.0,66823.2,1.0,120.0
丁苯酞软胶囊,石药恩必普,2020-07-27,2020-08-02,120.0,120.0,89097.6,1.0,240.0
丁苯酞软胶囊,石药恩必普,2020-08-03,2020-08-09,360.0,240.0,89097.6,1.0,120.0
丁苯酞软胶囊,石药恩必普,2020-08-10,2020-08-16,240.0,120.0,66823.2,1.0,240.0
丁苯酞软胶囊,石药恩必普,2020-08-17,2020-08-23,120.0,240.0,44548.8,1.0,120.0
丁苯酞软胶囊,石药恩必普,2020-08-24,2020-08-30,120.0,360.0,66823.2,1.0,240.0
丁苯酞软胶囊,石药恩必普,2020-08-31,2020-09-06,240.0,240.0,111372.0,1.0,360.0
丁苯酞软胶囊,石药恩必普,2020-09-07,2020-09-13,240.0,0.0,111372.0,1.0,240.0
丁苯酞软胶囊,石药恩必普,2020-09-14,2020-09-20,0.0,360.0,66823.2,1.0,0.0
丁苯酞软胶囊,石药恩必普,2020-09-21,2020-09-27,480.0,360.0,133646.4,1.0,360.0
丁苯酞软胶囊,石药恩必普,2020-09-28,2020-10-04,240.0,360.0,111372.0,1.0,360.0
丁苯酞软胶囊,石药恩必普,2020-10-05,2020-10-11,0.0,0.0,133646.4,1.0,360.0
丁苯酞软胶囊,石药恩必普,2020-10-12,2020-10-18,240.0,0.0,133646.4,1.0,0.0
丁苯酞软胶囊,石药恩必普,2020-10-19,2020-10-25,120.0,240.0,89097.6,1.0,0.0
丁苯酞软胶囊,石药恩必普,2020-10-26,2020-11-01,360.0,0.0,111372.0,1.0,240.0
丁苯酞软胶囊,石药恩必普,2020-11-02,2020-11-08,240.0,360.0,44548.8,1.0,0.0
丁苯酞软胶囊,石药恩必普,2020-11-09,2020-11-15,120.0,0.0,66823.2,1.0,360.0
丁苯酞软胶囊,石药恩必普,2020-11-16,2020-11-22,360.0,360.0,44548.8,1.0,0.0
丁苯酞软胶囊,石药恩必普,2020-11-23,2020-11-29,0.0,120.0,44548.8,1.0,360.0
